relation_type,relation_label,obj_1,obj_2,generative_text,Rank1_word,Rank2_word,Rank3_word,accuracy
Desires,Desires,a person,gifts,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,an iPod,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,good books to read,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,someone to care about them,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,People,play games,"['love', 'peace', 'war', 'money', 'children', 'happiness', 'friendship', 'people', 'freedom', 'religion', 'life', 'love', 'food', 'peace', 'love', 'art', 'time', 'marriage', 'music', 'things']",love,peace,war,0.0
Desires,Desires,a person,have good friends,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,hapiness,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,own nice things,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,stability in their life,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,world peace,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,have a home to live in,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,everyone,be happy,"['love', 'people', 'children', 'love', 'people', 'money', 'people', 'love', 'all', 'love', 'children', 'happiness', 'people', 'love', 'children', 'family', 'love', 'love', 'money', 'love']",love,people,children,0.0
Desires,Desires,a person,a healthy life,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,someone to care about them,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,be contented,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,good books to read,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,Kids,play with them,"['children', 'children', 'children', 'children', 'toys', 'toys', 'children', 'children', 'school', 'kids', 'kids', 'toys', 'children', 'children', 'children', 'toys', 'kids', 'school', 'toys', 'love']",children,toys,kids,0.0
Desires,Desires,a person,be independent,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,an iPod,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,be well fed,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,own nice things,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a teacher,teach,"['a friend', 'a teacher', 'a man', 'children', 'a friend', 'children', 'children', 'a teacher', 'a teacher', 'love', 'a friend', 'children', 'a doctor', 'school', 'a man', 'education', 'love', 'a friend', 'children', 'a friend']",a friend,children,a teacher,0.15
Desires,Desires,a person,have inner peace,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,defeat their enemies,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,better themself,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,more leisure time,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,a god,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,solve a problem,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,children,hear a story,"['children', 'children', 'children', 'children', 'love', 'people', 'children', 'love', 'children', 'people', 'people', 'people', 'children', 'children', 'animals', 'people', 'marriage', 'children', 'money', 'parents']",children,people,love,0.0
Desires,Desires,a person,have a home to live in,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,a god,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,have inner peace,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,a healthy life,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,defeat their enemies,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,talent,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,be well fed,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,know everything,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,world peace,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,a fuck,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,free time,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,sympathy,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,have someone to hold,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,goals,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,A question,an answer,"['a question', 'love', 'questions', 'love', 'questions', 'a question', 'love', 'peace', 'people', 'questions', 'question', 'something', 'a question', 'money', 'what', 'questions', 'people', 'things', 'time', 'love']",love,questions,a question,0.0
Desires,Desires,A dog,be loved by his master,"['a cat', 'a dog', 'a cat', 'a man', 'dogs', 'a dog', 'a cat', 'a cat', 'a dog', 'a horse', 'a cat', 'a cat', 'a cat', 'dogs', 'cats', 'children', 'a dog', 'dogs', 'people', 'a bird']",a cat,a dog,dogs,0.0
Desires,Desires,a person,respect from others,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,a husband or wife,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,good vodka,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,stay alive,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,hamburgers,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,cotton candy,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,feel pleasure,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,company,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,save money,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,A rabbit,a carrot,"['rabbits', 'a dog', 'rabbits', 'a dog', 'rabbits', 'a cat', 'a dog', 'rabbits', 'a dog', 'a dog', 'birds', 'rabbit', 'rabbits', 'a bird', 'birds', 'a bird', 'a dog', 'fish', 'toys', 'birds']",a dog,rabbits,birds,0.0
Desires,Desires,some people,watch comedy,"['some people', 'love', 'some people', 'some people', 'love', 'peace', 'some people', 'some people', 'people', 'happiness', 'peace', 'money', 'happiness', 'people', 'friendship', 'others', 'others', 'people', 'war', 'love']",some people,love,people,0.0
Desires,Desires,a person,have a choice,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,time to rest,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,A dog,be loved by his master,"['a cat', 'a dog', 'a cat', 'a man', 'dogs', 'a dog', 'a cat', 'a cat', 'a dog', 'a horse', 'a cat', 'a cat', 'a cat', 'dogs', 'cats', 'children', 'a dog', 'dogs', 'people', 'a bird']",a cat,a dog,dogs,0.0
Desires,Desires,a person,have someone to hold,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
Desires,Desires,a person,stay alive,"['love', 'peace', 'a work', 'children', 'friendship', 'happiness', 'a work', 'money', 'love', 'peace', 'people', 'a job', 'a work', 'war', 'a work', 'a work', 'life', 'a work', 'a work', 'a place']",a work,love,peace,0.0
